State	County	Start date	End date	Average M/R
Missouri	wright	05/17/2020	06/20/2020	0
Kentucky	bell	05/18/2020	06/30/2020	0
Kansas	ness	05/18/2020	06/20/2020	0
North Carolina	avery	05/19/2020	05/31/2020	0
North Dakota	bottineau	05/19/2020	06/20/2020	0
Texas	san saba	05/19/2020	05/31/2020	0
Kentucky	wolfe	05/19/2020	06/30/2020	0
Oklahoma	coal	05/20/2020	05/21/2020	0
Kentucky	elliott	05/20/2020	06/30/2020	0
Texas	hall	05/20/2020	05/31/2020	0
Kansas	lane	05/20/2020	06/20/2020	0
Alaska	northwest arctic	05/20/2020	05/31/2020	0
Ohio	adams	05/22/2020	06/20/2020	0.09272507993096227
Pennsylvania	adams	05/22/2020	07/10/2020	0.03333458730870545
Pennsylvania	allegheny	05/22/2020	07/10/2020	0.07668844441501246
Kansas	allen	05/22/2020	06/20/2020	0
Ohio	allen	05/22/2020	06/20/2020	0.125412070415848
Pennsylvania	armstrong	05/22/2020	07/10/2020	0.07413416515267027
Ohio	ashland	05/22/2020	06/20/2020	0.04375335373666621
Ohio	ashtabula	05/22/2020	06/20/2020	0.09389312353956465
Ohio	athens	05/22/2020	06/20/2020	0.10686849382501556
Ohio	auglaize	05/22/2020	06/20/2020	0.013396197982067471
Pennsylvania	beaver	05/22/2020	07/10/2020	0.1204410847566542
Pennsylvania	bedford	05/22/2020	07/10/2020	0.043452849728858337
Ohio	belmont	05/22/2020	06/20/2020	0.03979306421259608
Pennsylvania	berks	05/22/2020	07/10/2020	0.07765258820876504
Pennsylvania	blair	05/22/2020	07/10/2020	0.017017789630383112
Pennsylvania	bradford	05/22/2020	07/10/2020	0.06067177405929737
Ohio	brown	05/22/2020	06/20/2020	0.03242339557311804
Pennsylvania	bucks	05/22/2020	07/10/2020	0.09840570873316795
Ohio	butler	05/22/2020	06/20/2020	0.03963706882700592
Pennsylvania	butler	05/22/2020	07/10/2020	0.04684465572781235
Pennsylvania	cambria	05/22/2020	07/10/2020	0.03826904026279301
Pennsylvania	cameron	05/22/2020	07/10/2020	0
Pennsylvania	carbon	05/22/2020	07/10/2020	0.09401594412109322
Ohio	carroll	05/22/2020	06/20/2020	0.12115107470070154
Pennsylvania	centre	05/22/2020	07/10/2020	0.03809655292100861
Ohio	champaign	05/22/2020	06/20/2020	0.03294509747518537
Pennsylvania	chester	05/22/2020	07/10/2020	0.09663118067013976
Pennsylvania	clarion	05/22/2020	07/10/2020	0.06334369862661147
Ohio	clark	05/22/2020	06/20/2020	0.027225655086446077
Pennsylvania	clearfield	05/22/2020	07/10/2020	0
Ohio	clermont	05/22/2020	06/20/2020	0.02052732839475441
Ohio	clinton	05/22/2020	06/20/2020	0.021261980105109053
Pennsylvania	clinton	05/22/2020	07/10/2020	0.04420476666736857
Pennsylvania	columbia	05/22/2020	07/10/2020	0.08576571767954948
Ohio	columbiana	05/22/2020	06/20/2020	0.0785259194602053
Kansas	comanche	05/22/2020	06/20/2020	0
Ohio	coshocton	05/22/2020	06/20/2020	0.02510926121634063
Ohio	crawford	05/22/2020	06/20/2020	0.044000873237341885
Pennsylvania	crawford	05/22/2020	07/10/2020	0.0007931684247473722
Pennsylvania	cumberland	05/22/2020	07/10/2020	0.07804039147345758
Ohio	cuyahoga	05/22/2020	06/20/2020	0.05921558762444021
Ohio	darke	05/22/2020	06/20/2020	0.08246982579295202
Pennsylvania	dauphin	05/22/2020	07/10/2020	0.06336182497184675
Ohio	defiance	05/22/2020	06/20/2020	0.055871685449858835
Ohio	delaware	05/22/2020	06/20/2020	0.03764662665290349
Pennsylvania	delaware	05/22/2020	07/10/2020	0.08873047321024635
Pennsylvania	elk	05/22/2020	07/10/2020	0
Ohio	erie	05/22/2020	06/20/2020	0.04728357919120201
Pennsylvania	erie	05/22/2020	07/10/2020	0.016925442721938275
Connecticut	fairfield	05/22/2020	07/10/2020	0.08199188857231504
Ohio	fairfield	05/22/2020	06/20/2020	0.01570690373808563
Ohio	fayette	05/22/2020	06/20/2020	0
Pennsylvania	fayette	05/22/2020	07/10/2020	0.03815861005431493
Pennsylvania	forest	05/22/2020	07/10/2020	0
Ohio	franklin	05/22/2020	06/20/2020	0.04198213595982035
Pennsylvania	franklin	05/22/2020	07/10/2020	0.04628950845371806
Ohio	fulton	05/22/2020	06/20/2020	0.07326405422079899
Pennsylvania	fulton	05/22/2020	07/10/2020	0.06063654233623275
Ohio	gallia	05/22/2020	06/20/2020	0.12976190476190477
Ohio	geauga	05/22/2020	06/20/2020	0.10832677034128804
Ohio	greene	05/22/2020	06/20/2020	0.07572487201205076
Pennsylvania	greene	05/22/2020	07/10/2020	0
North Dakota	griggs	05/22/2020	06/20/2020	0
Ohio	guernsey	05/22/2020	06/20/2020	0.08198679475590342
Ohio	hamilton	05/22/2020	06/20/2020	0.05187078676433226
Ohio	hancock	05/22/2020	06/20/2020	0.08584733148736404
Ohio	hardin	05/22/2020	06/20/2020	0.06764110591439189
Ohio	harrison	05/22/2020	06/20/2020	0.006060606060606061
Connecticut	hartford	05/22/2020	07/10/2020	0.11876615455394456
Ohio	henry	05/22/2020	06/20/2020	0.058331838153819586
Ohio	highland	05/22/2020	06/20/2020	0.038529559336839256
Ohio	hocking	05/22/2020	06/20/2020	0.08950447879066156
Kansas	hodgeman	05/22/2020	06/20/2020	0
Ohio	holmes	05/22/2020	06/20/2020	0.05291839408750317
Pennsylvania	huntingdon	05/22/2020	07/10/2020	0.013991027852660985
Ohio	huron	05/22/2020	06/20/2020	0.04711462973843991
Pennsylvania	indiana	05/22/2020	07/10/2020	0.05411155748569309
Ohio	jackson	05/22/2020	06/20/2020	0.07097957597957598
Ohio	jefferson	05/22/2020	06/20/2020	0.04443664191225121
Pennsylvania	jefferson	05/22/2020	07/10/2020	0.025982774467604185
Pennsylvania	juniata	05/22/2020	07/10/2020	0.04628833904866427
Ohio	knox	05/22/2020	06/20/2020	0.047646131652842
Pennsylvania	lackawanna	05/22/2020	07/10/2020	0.11698808819796248
Ohio	lake	05/22/2020	06/20/2020	0.05403815789721256
Pennsylvania	lancaster	05/22/2020	07/10/2020	0.08803903447302391
Ohio	lawrence	05/22/2020	06/20/2020	0
Pennsylvania	lawrence	05/22/2020	07/10/2020	0.09238919025921913
Pennsylvania	lebanon	05/22/2020	07/10/2020	0.03288348957652068
Pennsylvania	lehigh	05/22/2020	07/10/2020	0.06600875785290528
Ohio	licking	05/22/2020	06/20/2020	0.05120207863774729
Connecticut	litchfield	05/22/2020	07/10/2020	0.09317831622972098
Ohio	logan	05/22/2020	06/20/2020	0.05171722472137338
Ohio	lorain	05/22/2020	06/20/2020	0.07701210272709277
Ohio	lucas	05/22/2020	06/20/2020	0.10553942757357503
Pennsylvania	luzerne	05/22/2020	07/10/2020	0.057540778488475476
Pennsylvania	lycoming	05/22/2020	07/10/2020	0.09980928742923201
Ohio	madison	05/22/2020	06/20/2020	0.03823079041762016
Ohio	mahoning	05/22/2020	06/20/2020	0.12574881630069226
Ohio	marion	05/22/2020	06/20/2020	0.008955273160914424
Pennsylvania	mckean	05/22/2020	07/10/2020	0.07176898918075388
Ohio	medina	05/22/2020	06/20/2020	0.08381078330743108
Ohio	meigs	05/22/2020	06/20/2020	0.48011904761904767
Ohio	mercer	05/22/2020	06/20/2020	0.032566723226661334
Pennsylvania	mercer	05/22/2020	07/10/2020	0.04618048608031484
Ohio	miami	05/22/2020	06/20/2020	0.06697445002898263
Connecticut	middlesex	05/22/2020	07/10/2020	0.13767464803204002
Pennsylvania	mifflin	05/22/2020	07/10/2020	0.016479361605947332
Ohio	monroe	05/22/2020	06/20/2020	0.16572553506091392
Pennsylvania	monroe	05/22/2020	07/10/2020	0.07666409953899732
Ohio	montgomery	05/22/2020	06/20/2020	0.020087899062434807
Pennsylvania	montgomery	05/22/2020	07/10/2020	0.09597494340410549
Pennsylvania	montour	05/22/2020	07/10/2020	0.004761969006525603
Ohio	morgan	05/22/2020	06/20/2020	0
Ohio	morrow	05/22/2020	06/20/2020	0.009312591092223915
Ohio	muskingum	05/22/2020	06/20/2020	0
Connecticut	new haven	05/22/2020	07/10/2020	0.08598248383506008
Connecticut	new london	05/22/2020	07/10/2020	0.0810659884563914
Ohio	noble	05/22/2020	06/20/2020	0
Pennsylvania	northampton	05/22/2020	07/10/2020	0.07432221702851435
Pennsylvania	northumberland	05/22/2020	07/10/2020	0.01738355717895335
Ohio	ottawa	05/22/2020	06/20/2020	0.15264563702124392
Ohio	paulding	05/22/2020	06/20/2020	0
Ohio	perry	05/22/2020	06/20/2020	0.04988500717212523
Pennsylvania	perry	05/22/2020	07/10/2020	0.052018744231777145
Pennsylvania	philadelphia	05/22/2020	07/10/2020	0.0603629032663565
Ohio	pickaway	05/22/2020	06/20/2020	0.01567038646137718
Ohio	pike	05/22/2020	06/20/2020	0.1561888111888112
Pennsylvania	pike	05/22/2020	07/10/2020	0.04068018051023934
Ohio	portage	05/22/2020	06/20/2020	0.14486458371291272
Pennsylvania	potter	05/22/2020	07/10/2020	0
Ohio	preble	05/22/2020	06/20/2020	0.052958083376669615
Ohio	putnam	05/22/2020	06/20/2020	0.1058004141923358
Ohio	richland	05/22/2020	06/20/2020	0.01646807865204365
Ohio	ross	05/22/2020	06/20/2020	0.02743955764861136
Ohio	sandusky	05/22/2020	06/20/2020	0.13289348567733247
Pennsylvania	schuylkill	05/22/2020	07/10/2020	0.05764258361938799
Ohio	scioto	05/22/2020	06/20/2020	0
Ohio	seneca	05/22/2020	06/20/2020	0.1251843578464833
Ohio	shelby	05/22/2020	06/20/2020	0.06246164895208981
Pennsylvania	snyder	05/22/2020	07/10/2020	0.02361577214726446
Pennsylvania	somerset	05/22/2020	07/10/2020	0.01845434389056165
Ohio	stark	05/22/2020	06/20/2020	0.10508425589744785
Pennsylvania	sullivan	05/22/2020	07/10/2020	0
Ohio	summit	05/22/2020	06/20/2020	0.10426183501239993
Pennsylvania	susquehanna	05/22/2020	07/10/2020	0.12476863795227654
Pennsylvania	tioga	05/22/2020	07/10/2020	0.09807211241817516
Connecticut	tolland	05/22/2020	07/10/2020	0.06989691195717518
Kansas	trego	05/22/2020	06/20/2020	0
Ohio	trumbull	05/22/2020	06/20/2020	0.09037764857564023
Ohio	tuscarawas	05/22/2020	06/20/2020	0.011941415432615501
Connecticut	unassigned	05/22/2020	07/10/2020	0.0006959317263619024
Ohio	unassigned	05/22/2020	06/20/2020	0
Pennsylvania	unassigned	05/22/2020	07/10/2020	0
Ohio	union	05/22/2020	06/20/2020	0.03196335189972022
Pennsylvania	union	05/22/2020	07/10/2020	0.021340818420009056
Ohio	van wert	05/22/2020	06/20/2020	0.016393467643467642
Pennsylvania	venango	05/22/2020	07/10/2020	0
Ohio	vinton	05/22/2020	06/20/2020	0.08479380268853952
Ohio	warren	05/22/2020	06/20/2020	0.0380183987163831
Pennsylvania	warren	05/22/2020	07/10/2020	0.027936507936507936
Ohio	washington	05/22/2020	06/20/2020	0.14005840848330622
Pennsylvania	washington	05/22/2020	07/10/2020	0.033481325307823794
Ohio	wayne	05/22/2020	06/20/2020	0.17376655817427775
Pennsylvania	wayne	05/22/2020	07/10/2020	0.06618952629612113
Pennsylvania	westmoreland	05/22/2020	07/10/2020	0.07166866951671458
Ohio	williams	05/22/2020	06/20/2020	0
Connecticut	windham	05/22/2020	07/10/2020	0.029465593978463153
Ohio	wood	05/22/2020	06/20/2020	0.11800343011719291
Ohio	wyandot	05/22/2020	06/20/2020	0.06043020602487869
Pennsylvania	wyoming	05/22/2020	07/10/2020	0.19453921365017787
Pennsylvania	york	05/22/2020	07/10/2020	0.02838483628794649
Texas	hardeman	05/24/2020	05/31/2020	0
Texas	ward	05/24/2020	05/31/2020	0
Texas	presidio	05/25/2020	05/31/2020	0
Texas	hudspeth	05/26/2020	05/31/2020	0
Iowa	adair	05/27/2020	06/20/2020	0
Iowa	adams	05/27/2020	06/20/2020	0
Iowa	allamakee	05/27/2020	06/20/2020	0.03322332569391393
Iowa	appanoose	05/27/2020	06/20/2020	0.18999967679379445
Iowa	audubon	05/27/2020	06/20/2020	0.07654212454212454
Idaho	benewah	05/27/2020	05/31/2020	0
Iowa	benton	05/27/2020	06/20/2020	0.02248952666124149
Iowa	black hawk	05/27/2020	06/20/2020	0.027811346291683872
Iowa	boone	05/27/2020	06/20/2020	0.002320397747898442
Iowa	bremer	05/27/2020	06/20/2020	0.08278460110113965
Iowa	buchanan	05/27/2020	06/20/2020	0.018461099755217404
Iowa	buena vista	05/27/2020	06/20/2020	0.0026039745211254655
Iowa	butler	05/27/2020	06/20/2020	0.06780812593313951
Iowa	calhoun	05/27/2020	06/20/2020	0
Iowa	carroll	05/27/2020	06/20/2020	0.02380663658681989
Iowa	cass	05/27/2020	06/20/2020	0
Iowa	cedar	05/27/2020	06/20/2020	0.019715756007886186
Iowa	cerro gordo	05/27/2020	06/20/2020	0.02883820382670602
Iowa	cherokee	05/27/2020	06/20/2020	0
Iowa	chickasaw	05/27/2020	06/20/2020	0
Iowa	clarke	05/27/2020	06/20/2020	0.00754774858910649
Iowa	clay	05/27/2020	06/20/2020	0
Iowa	clayton	05/27/2020	06/20/2020	0.08779514650434952
Iowa	clinton	05/27/2020	06/20/2020	0.015238645209860568
Iowa	crawford	05/27/2020	06/20/2020	0.0035267808837511293
Iowa	dallas	05/27/2020	06/20/2020	0.02537043934863353
Iowa	davis	05/27/2020	06/20/2020	0.0158457347141506
Iowa	decatur	05/27/2020	06/20/2020	0
Iowa	delaware	05/27/2020	06/20/2020	0.03503668777793898
Iowa	des moines	05/27/2020	06/20/2020	0.024000865329369816
Iowa	dickinson	05/27/2020	06/20/2020	0.0008747442341510384
Iowa	dubuque	05/27/2020	06/20/2020	0.05547726417870275
Iowa	emmet	05/27/2020	06/20/2020	0
Iowa	fayette	05/27/2020	06/20/2020	0
Iowa	floyd	05/27/2020	06/20/2020	0.04969792667245978
Iowa	franklin	05/27/2020	06/20/2020	0
Iowa	fremont	05/27/2020	06/20/2020	0
Iowa	greene	05/27/2020	06/20/2020	0
Iowa	grundy	05/27/2020	06/20/2020	0
Iowa	guthrie	05/27/2020	06/20/2020	0.057092004199222564
Iowa	hamilton	05/27/2020	06/20/2020	0
Iowa	hancock	05/27/2020	06/20/2020	0
Iowa	hardin	05/27/2020	06/20/2020	0
Iowa	harrison	05/27/2020	06/20/2020	0
Iowa	henry	05/27/2020	06/20/2020	0.026244518251117382
Iowa	howard	05/27/2020	06/20/2020	0
Iowa	humboldt	05/27/2020	06/20/2020	0.03153794032414978
Iowa	ida	05/27/2020	06/20/2020	0
Iowa	iowa	05/27/2020	06/20/2020	0
Iowa	jackson	05/27/2020	06/20/2020	0
Iowa	jasper	05/27/2020	06/20/2020	0.061620932631038905
Iowa	jefferson	05/27/2020	06/20/2020	0
Iowa	johnson	05/27/2020	06/20/2020	0.01300281889316945
Iowa	jones	05/27/2020	06/20/2020	0
Iowa	keokuk	05/27/2020	06/20/2020	0.01
Iowa	kossuth	05/27/2020	06/20/2020	0
Oregon	lake	05/27/2020	05/31/2020	0
Iowa	lee	05/27/2020	06/20/2020	0.011282136895744083
Iowa	linn	05/27/2020	06/20/2020	0.07961689388797713
Iowa	louisa	05/27/2020	06/20/2020	0.03235446650224252
Iowa	lucas	05/27/2020	06/20/2020	0.07542785681138084
Iowa	lyon	05/27/2020	06/20/2020	0
Iowa	madison	05/27/2020	06/20/2020	0.06176015155377846
Iowa	mahaska	05/27/2020	06/20/2020	0.12315038978490878
Iowa	marion	05/27/2020	06/20/2020	0
Iowa	marshall	05/27/2020	06/20/2020	0.018807704401880714
Iowa	mills	05/27/2020	06/20/2020	0
Iowa	mitchell	05/27/2020	06/20/2020	0
Iowa	monona	05/27/2020	06/20/2020	0
Iowa	monroe	05/27/2020	06/20/2020	0.1289988587797604
Iowa	montgomery	05/27/2020	06/20/2020	0.14988888888888888
Iowa	muscatine	05/27/2020	06/20/2020	0.07395372797028785
Iowa	o'brien	05/27/2020	06/20/2020	0.007437985508265581
Iowa	osceola	05/27/2020	06/20/2020	0
Iowa	page	05/27/2020	06/20/2020	0
Iowa	palo alto	05/27/2020	06/20/2020	0
Iowa	plymouth	05/27/2020	06/20/2020	0.0170257663494294
Iowa	pocahontas	05/27/2020	06/20/2020	0
Iowa	polk	05/27/2020	06/20/2020	0.030651614166022155
Iowa	pottawattamie	05/27/2020	06/20/2020	0.026224518554302925
Iowa	poweshiek	05/27/2020	06/20/2020	0.08633869991853643
Texas	reagan	05/27/2020	05/31/2020	0
Iowa	ringgold	05/27/2020	06/20/2020	0
Iowa	sac	05/27/2020	06/20/2020	0
Iowa	scott	05/27/2020	06/20/2020	0.025873961851538646
Iowa	shelby	05/27/2020	06/20/2020	0
Iowa	sioux	05/27/2020	06/20/2020	0
Iowa	story	05/27/2020	06/20/2020	0.009214949789947365
Iowa	tama	05/27/2020	06/20/2020	0.06808124024597466
Iowa	taylor	05/27/2020	06/20/2020	0
Iowa	unassigned	05/27/2020	06/20/2020	0
Iowa	union	05/27/2020	06/20/2020	0
Iowa	van buren	05/27/2020	06/20/2020	0
Iowa	wapello	05/27/2020	06/20/2020	0.028266743535976326
Iowa	warren	05/27/2020	06/20/2020	0.0042327136996293865
Iowa	washington	05/27/2020	06/20/2020	0.042913500062115924
Iowa	wayne	05/27/2020	06/20/2020	0
Iowa	webster	05/27/2020	06/20/2020	0.01609763954035626
Wyoming	weston	05/27/2020	06/20/2020	0
Iowa	winnebago	05/27/2020	06/20/2020	0
Iowa	winneshiek	05/27/2020	06/20/2020	0
Iowa	woodbury	05/27/2020	06/20/2020	0.012938865953162664
Iowa	worth	05/27/2020	06/20/2020	0
Iowa	wright	05/27/2020	06/20/2020	0
Kentucky	lee	05/28/2020	06/30/2020	0
Alaska	north slope	05/28/2020	05/31/2020	0
Idaho	franklin	05/30/2020	05/31/2020	0
Texas	kinney	05/30/2020	05/31/2020	0
Illinois	adams	06/01/2020	07/20/2020	0.014311583259114786
Wisconsin	adams	06/01/2020	06/20/2020	0.2016468253968254
Minnesota	aitkin	06/01/2020	06/30/2020	0
Illinois	alexander	06/01/2020	07/20/2020	0
Minnesota	anoka	06/01/2020	06/30/2020	0.05181065727780711
Wisconsin	ashland	06/01/2020	06/20/2020	0
South Dakota	aurora	06/01/2020	07/20/2020	0
Wisconsin	barron	06/01/2020	06/20/2020	0
Wisconsin	bayfield	06/01/2020	06/20/2020	0.33333333333333326
South Dakota	beadle	06/01/2020	07/20/2020	0.013520744472195574
Minnesota	becker	06/01/2020	06/30/2020	0
Minnesota	beltrami	06/01/2020	06/30/2020	0
Minnesota	benton	06/01/2020	06/30/2020	0.015449603731353626
Minnesota	big stone	06/01/2020	06/30/2020	0
Minnesota	blue earth	06/01/2020	06/30/2020	0.006103179281167123
South Dakota	bon homme	06/01/2020	07/20/2020	0
Illinois	bond	06/01/2020	07/20/2020	0.07712862015043333
Illinois	boone	06/01/2020	07/20/2020	0.03490352989441009
South Dakota	brookings	06/01/2020	07/20/2020	0
Illinois	brown	06/01/2020	07/20/2020	0
Minnesota	brown	06/01/2020	06/30/2020	0.10197897312235266
South Dakota	brown	06/01/2020	07/20/2020	0.005413813807135668
Wisconsin	brown	06/01/2020	06/20/2020	0.01570059990608894
South Dakota	brule	06/01/2020	07/20/2020	0
South Dakota	buffalo	06/01/2020	07/20/2020	0.015827305752336776
Wisconsin	buffalo	06/01/2020	06/20/2020	0.28095238095238095
Illinois	bureau	06/01/2020	07/20/2020	0.05029649558231632
Wisconsin	burnett	06/01/2020	06/20/2020	0.7583333333333333
South Dakota	butte	06/01/2020	07/20/2020	0.030333333333333334
Illinois	calhoun	06/01/2020	07/20/2020	0
Wisconsin	calumet	06/01/2020	06/20/2020	0.018418947480126843
Minnesota	carlton	06/01/2020	06/30/2020	0
Illinois	carroll	06/01/2020	07/20/2020	0.10249037672069036
Minnesota	carver	06/01/2020	06/30/2020	0.006028099215613569
Illinois	cass	06/01/2020	07/20/2020	0.023282277645753212
Minnesota	cass	06/01/2020	06/30/2020	0.17360417360417363
Illinois	champaign	06/01/2020	07/20/2020	0.013755775159737391
South Dakota	charles mix	06/01/2020	07/20/2020	0
Minnesota	chippewa	06/01/2020	06/30/2020	0.016885963720755626
Wisconsin	chippewa	06/01/2020	06/20/2020	0
Minnesota	chisago	06/01/2020	06/30/2020	0.0128952113983099
Illinois	christian	06/01/2020	07/20/2020	0.09515548663212568
Illinois	clark	06/01/2020	07/20/2020	0
South Dakota	clark	06/01/2020	07/20/2020	0
Wisconsin	clark	06/01/2020	06/20/2020	0.09459872051325034
Illinois	clay	06/01/2020	07/20/2020	0
Minnesota	clay	06/01/2020	06/30/2020	0.06797977306890911
South Dakota	clay	06/01/2020	07/20/2020	0
Minnesota	clearwater	06/01/2020	06/30/2020	0
Illinois	clinton	06/01/2020	07/20/2020	0.07542778254847526
South Dakota	codington	06/01/2020	07/20/2020	0
Illinois	coles	06/01/2020	07/20/2020	0.10514668590424547
Wisconsin	columbia	06/01/2020	06/20/2020	0.019781755869441777
Illinois	cook	06/01/2020	07/20/2020	0.049390216859846785
South Dakota	corson	06/01/2020	07/20/2020	0
Minnesota	cottonwood	06/01/2020	06/30/2020	0
Illinois	crawford	06/01/2020	07/20/2020	0
Wisconsin	crawford	06/01/2020	06/20/2020	0
Minnesota	crow wing	06/01/2020	06/30/2020	0.09395091910111843
Illinois	cumberland	06/01/2020	07/20/2020	0.0029569892473118274
Minnesota	dakota	06/01/2020	06/30/2020	0.04282106878699222
Wisconsin	dane	06/01/2020	06/20/2020	0.03390947557170491
South Dakota	davison	06/01/2020	07/20/2020	0
South Dakota	day	06/01/2020	07/20/2020	0
Illinois	de witt	06/01/2020	07/20/2020	0
Illinois	dekalb	06/01/2020	07/20/2020	0.029941429783684984
South Dakota	deuel	06/01/2020	07/20/2020	0
South Dakota	dewey	06/01/2020	07/20/2020	0
Minnesota	dodge	06/01/2020	06/30/2020	0
Wisconsin	dodge	06/01/2020	06/20/2020	0.009843598760390135
Wisconsin	door	06/01/2020	06/20/2020	0.07675064184852373
Illinois	douglas	06/01/2020	07/20/2020	0
Minnesota	douglas	06/01/2020	06/30/2020	0
South Dakota	douglas	06/01/2020	07/20/2020	0
Wisconsin	douglas	06/01/2020	06/20/2020	0
Illinois	dupage	06/01/2020	07/20/2020	0.05069195068522871
Wisconsin	dunn	06/01/2020	06/20/2020	0
Wisconsin	eau claire	06/01/2020	06/20/2020	0
Illinois	edgar	06/01/2020	07/20/2020	0
South Dakota	edmunds	06/01/2020	07/20/2020	0
Illinois	edwards	06/01/2020	07/20/2020	0
Illinois	effingham	06/01/2020	07/20/2020	0.08422483120474482
South Dakota	fall river	06/01/2020	07/20/2020	0
Minnesota	faribault	06/01/2020	06/30/2020	0
South Dakota	faulk	06/01/2020	07/20/2020	0.02221014492753623
Illinois	fayette	06/01/2020	07/20/2020	0.12808868322080394
Minnesota	fillmore	06/01/2020	06/30/2020	0.037577412168205
Wisconsin	florence	06/01/2020	06/20/2020	0
Wisconsin	fond du lac	06/01/2020	06/20/2020	0.02317779087044222
Illinois	ford	06/01/2020	07/20/2020	0.03693309157681596
Wisconsin	forest	06/01/2020	06/20/2020	0.06271014989067727
Illinois	franklin	06/01/2020	07/20/2020	0
Minnesota	freeborn	06/01/2020	06/30/2020	0
Illinois	fulton	06/01/2020	07/20/2020	0
Illinois	gallatin	06/01/2020	07/20/2020	0
Minnesota	goodhue	06/01/2020	06/30/2020	0.07240629532841868
Minnesota	grant	06/01/2020	06/30/2020	0
South Dakota	grant	06/01/2020	07/20/2020	0
Wisconsin	grant	06/01/2020	06/20/2020	0.11632588664035318
Wisconsin	green	06/01/2020	06/20/2020	0.004538672298165969
Wisconsin	green lake	06/01/2020	06/20/2020	0
Illinois	greene	06/01/2020	07/20/2020	0
South Dakota	gregory	06/01/2020	07/20/2020	0
Illinois	grundy	06/01/2020	07/20/2020	0.022322449441833904
Illinois	hamilton	06/01/2020	07/20/2020	0
South Dakota	hamlin	06/01/2020	07/20/2020	0
Illinois	hancock	06/01/2020	07/20/2020	0.05248633169376204
South Dakota	hand	06/01/2020	07/20/2020	0
Illinois	hardin	06/01/2020	07/20/2020	0
Illinois	henderson	06/01/2020	07/20/2020	0
Minnesota	hennepin	06/01/2020	06/30/2020	0.06994439676188106
Illinois	henry	06/01/2020	07/20/2020	0.008673212557148062
Minnesota	houston	06/01/2020	06/30/2020	0
Minnesota	hubbard	06/01/2020	06/30/2020	0
South Dakota	hughes	06/01/2020	07/20/2020	0.006025909280859062
South Dakota	hutchinson	06/01/2020	07/20/2020	0
South Dakota	hyde	06/01/2020	07/20/2020	0
Wisconsin	iowa	06/01/2020	06/20/2020	0
Wisconsin	iron	06/01/2020	06/20/2020	0.5
Illinois	iroquois	06/01/2020	07/20/2020	0.03240117231074701
Minnesota	isanti	06/01/2020	06/30/2020	0
Minnesota	itasca	06/01/2020	06/30/2020	0.19511046514895453
Illinois	jackson	06/01/2020	07/20/2020	0.04929399752324566
Minnesota	jackson	06/01/2020	06/30/2020	0
South Dakota	jackson	06/01/2020	07/20/2020	0.10238095238095239
Wisconsin	jackson	06/01/2020	06/20/2020	0.04982783942923261
Illinois	jasper	06/01/2020	07/20/2020	0.15064662716767252
Illinois	jefferson	06/01/2020	07/20/2020	0.15362812012755578
Wisconsin	jefferson	06/01/2020	06/20/2020	0.025295620238117565
South Dakota	jerauld	06/01/2020	07/20/2020	0.025617890881048773
Illinois	jersey	06/01/2020	07/20/2020	0.030797623005747607
Illinois	jo daviess	06/01/2020	07/20/2020	0.022752259343384127
Illinois	johnson	06/01/2020	07/20/2020	0
Wisconsin	juneau	06/01/2020	06/20/2020	0.0419399429073342
Minnesota	kanabec	06/01/2020	06/30/2020	0.07894605394605397
Minnesota	kandiyohi	06/01/2020	06/30/2020	0.001847479760508513
Illinois	kane	06/01/2020	07/20/2020	0.033392275822926046
Illinois	kankakee	06/01/2020	07/20/2020	0.05082354396538484
Illinois	kendall	06/01/2020	07/20/2020	0.021508522918112852
Wisconsin	kenosha	06/01/2020	06/20/2020	0.026586193415847087
Delaware	kent	06/01/2020	07/10/2020	0.05841417866491949
Wisconsin	kewaunee	06/01/2020	06/20/2020	0.026817305102188826
South Dakota	kingsbury	06/01/2020	07/20/2020	0
Minnesota	kittson	06/01/2020	06/30/2020	0
Illinois	knox	06/01/2020	07/20/2020	0
Minnesota	koochiching	06/01/2020	06/30/2020	0.00811965811965812
Wisconsin	la crosse	06/01/2020	06/20/2020	0
Illinois	lasalle	06/01/2020	07/20/2020	0.07992968698304682
Minnesota	lac qui parle	06/01/2020	06/30/2020	0
Wisconsin	lafayette	06/01/2020	06/20/2020	0
Illinois	lake	06/01/2020	07/20/2020	0.04127502841055615
Minnesota	lake	06/01/2020	06/30/2020	0
South Dakota	lake	06/01/2020	07/20/2020	0.040952656589921685
Wisconsin	langlade	06/01/2020	06/20/2020	0
Illinois	lawrence	06/01/2020	07/20/2020	0
South Dakota	lawrence	06/01/2020	07/20/2020	0
Minnesota	le sueur	06/01/2020	06/30/2020	0.018082501322197544
Illinois	lee	06/01/2020	07/20/2020	0.01607837928122124
Minnesota	lincoln	06/01/2020	06/30/2020	0
South Dakota	lincoln	06/01/2020	07/20/2020	0.0019259897815524427
Wisconsin	lincoln	06/01/2020	06/20/2020	0
Illinois	livingston	06/01/2020	07/20/2020	0.047085870104752806
Illinois	logan	06/01/2020	07/20/2020	0
South Dakota	lyman	06/01/2020	07/20/2020	0.004895188080385323
Minnesota	lyon	06/01/2020	06/30/2020	0.009921497470174215
Illinois	macon	06/01/2020	07/20/2020	0.09497523087053045
Illinois	macoupin	06/01/2020	07/20/2020	0.04966792281182388
Illinois	madison	06/01/2020	07/20/2020	0.07785082682010164
